,Unnamed: 0,timestamp,hr_time,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,key,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin,date
342050,342050,1636265910319,2021-11-07 06:18:30,30.15999984741211,22.40699958801269,948.0457153320312,0,1267,540,2018,1903,1041,0,24.09230995178223,22.78312683105469,24.09230995178223,24.09230995178223,159.72543334960938,181.4111633300781,181.82861328125,181.8955841064453,181.9341735839844,0.5258263349533081,0.0160130113363266,0.0480390302836895,0.0640520453453064,256,768,1024,69.20441436767578,65.19220733642578,75.13267517089844,299.58251953125,0.863037109375,3936,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265910877,E3-CB-F6-CA-1D-C5,17.479576666666667,78.51728833333333,3.5999999046325684,381.8641820287323,60.26366759490967,46.10438478412629,0.3818641820287324,1.1633763123469565,0.0,72.8,6.6494775466918945,16.623693866729738,5.7821543884277355,14.455385971069337,0,2021-11-07 06:18:30
342051,342051,1636265940864,2021-11-07 06:19:00,30.1299991607666,22.23200035095215,948.2559814453124,0,1077,539,2003,1903,1031,0,24.67707443237305,23.33611488342285,24.67707443237305,24.67707443237305,163.6022491455078,185.8143310546875,186.24192810058602,186.31051635742188,186.3500518798828,0.5107004642486572,-0.1120910719037056,0.1441171020269394,0.0640520453453064,63744,2304,1024,69.90923309326172,64.58920288085939,75.5478744506836,261.71875,0.42578125,3938,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265941871,E3-CB-F6-CA-1D-C5,17.481745,78.516935,4.0,380.9068760855103,60.26165160026551,46.123171600151075,0.3809068760855103,1.1716931904117118,0.0,73.8,6.8108725433349635,17.027181358337405,5.922497863769532,14.806244659423829,0,2021-11-07 06:19:00
342052,342052,1636265972627,2021-11-07 06:19:32,30.09000015258789,22.2549991607666,947.714599609375,0,1397,538,2008,1892,1029,0,23.89244270324707,22.468381881713867,24.00005531311035,24.02157211303711,157.2056121826172,178.75689697265625,179.30804443359375,179.4023895263672,179.4443359375,0.5684137344360352,0.0320260226726532,0.0800650492310524,-0.1120910719037056,512,1280,63744,70.53857421875,64.99357604980469,80.98992919921875,254.22021484375,0.765625,3932,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636265973066,E3-CB-F6-CA-1D-C5,17.483718333333336,78.516115,3.5999999046325684,380.1468905132294,59.90973199157715,46.1420934457779,0.38014689051322936,1.1561188488450749,0.0,72.5,6.5943141860961925,16.485785465240482,5.734186248779298,14.33546562194824,0,2021-11-07 06:19:32
342053,342053,1636266003179,2021-11-07 06:20:03,30.040000915527344,22.302000045776367,947.3767700195312,0,1295,539,2005,1910,1032,0,23.91251373291016,22.379457473754886,24.112457275390625,24.15247344970703,156.31333923339844,177.92172241210938,178.59092712402344,178.7093048095703,178.75440979003906,0.5766446590423584,0.0,0.0800650492310524,0.0640520453453064,0,1280,1024,69.02055358886719,63.8555908203125,72.67495727539062,454.156494140625,0.9677734375,3942,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266004053,E3-CB-F6-CA-1D-C5,17.485961666666665,78.51666833333334,4.099999904632568,381.01618458580015,60.486029604339606,46.16530975322724,0.38101618458580017,1.160586953340507,0.0,72.5,6.5998537902832055,16.49963447570801,5.739003295898439,14.347508239746096,0,2021-11-07 06:20:03
342054,342054,1636266034787,2021-11-07 06:20:34,29.989999771118164,22.38599967956543,947.5418701171876,0,1014,540,2020,1921,1040,0,23.086484909057607,21.595733642578125,23.28863525390625,23.32908058166504,150.8125,171.67828369140625,172.33599853515625,172.45265197753906,172.49649047851562,0.5923051834106445,-0.1281040906906128,0.1281040906906128,-0.096078060567379,63488,2048,64000,69.44416809082031,64.73207092285156,76.01539611816406,270.455322265625,0.78125,3931,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266035076,E3-CB-F6-CA-1D-C5,17.488666666666667,78.51700666666667,4.5,381.9214970727539,60.83872679557801,46.18764271907806,0.3819214970727539,1.1499823434313077,0.0,71.2,6.3718698348999006,15.929674587249751,5.5407563781738265,13.851890945434567,0,2021-11-07 06:20:34
342055,342055,1636266065792,2021-11-07 06:21:05,29.959999084472656,22.53400039672852,948.40380859375,0,1328,541,2012,1946,1040,0,21.869029998779297,20.491565704345703,22.030866622924805,22.06321907043457,143.1889190673828,162.94183349609375,163.52703857421875,163.6298370361328,163.6703643798828,0.5741499662399292,-0.0480390302836895,0.0800650492310524,-0.2562081813812256,64768,1280,61440,67.53238677978516,60.31739807128906,77.51509857177734,224.003173828125,0.501708984375,3924,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266066101,E3-CB-F6-CA-1D-C5,17.490205,78.51777666666666,4.0,382.8799651249695,61.64019920043946,46.1987098361969,0.3828799651249695,1.1366859737987118,0.0,69.2,6.035852279663086,15.089630699157714,5.248567199707033,13.121417999267578,0,2021-11-07 06:21:05
342056,342056,1636266096854,2021-11-07 06:21:36,29.93000030517578,22.520000457763672,948.4453735351562,0,1147,540,2014,1914,1038,0,21.523624420166016,20.212003707885746,21.64516258239746,21.669469833374023,141.34628295898438,160.77125549316406,161.2991180419922,161.3905029296875,161.42910766601562,0.567198634147644,0.0640520453453064,0.0160130113363266,-0.1120910719037056,1024,256,63744,68.03128051757811,62.99113845825195,73.0120849609375,300.2841796875,0.509521484375,3933,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266097502,E3-CB-F6-CA-1D-C5,17.491823333333333,78.51879833333334,5.800000190734862,382.0793879060364,60.615922006225595,46.21364784049989,0.3820793879060364,1.1220442727834052,0.0,68.5,5.94052033996582,14.851300849914551,5.165669860839844,12.914174652099607,0,2021-11-07 06:21:36
342057,342057,1636266128181,2021-11-07 06:22:08,29.899999618530273,22.468000411987305,947.514892578125,0,1503,542,2021,1914,1033,0,21.551471710205078,20.09231758117676,21.79798698425293,21.84731101989746,140.14338684082028,159.646240234375,160.3339080810547,160.45777893066406,160.5006866455078,0.5873671770095825,0.0160130113363266,-0.0480390302836895,-0.0800650492310524,256,64768,64256,67.36911010742189,60.68484497070313,71.85572052001953,346.259521484375,0.325927734375,3931,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266128402,E3-CB-F6-CA-1D-C5,17.49331833333333,78.52008000000002,4.099999904632568,383.6438292155457,60.61523440284729,46.229494975852965,0.3836438292155457,1.1220213496299034,0.0,68.7,5.9482061920166025,14.870515480041506,5.172353210449219,12.930883026123047,0,2021-11-07 06:22:08
342058,342058,1636266158812,2021-11-07 06:22:38,29.86000061035156,22.343000411987305,947.3306884765624,0,831,543,2026,1878,1029,0,21.92752265930176,20.46163558959961,22.162302017211914,22.20926284790039,142.76670837402344,162.60308837890625,163.28231811523438,163.40420532226562,163.4473114013672,0.5884333848953247,-0.0320260226726532,-0.096078060567379,-0.0320260226726532,65024,64000,65024,66.13264465332031,62.35942459106445,68.83425903320311,390.002685546875,0.734375,3915,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266159097,E3-CB-F6-CA-1D-C5,17.494123333333334,78.520995,5.9000000953674325,384.34110976188657,59.46171640701295,46.25195399303436,0.38434110976188657,1.1178387002214811,0.0,69.2,6.051996253967285,15.129990634918213,5.262605438232423,13.156513595581055,0,2021-11-07 06:22:38
342059,342059,1636266189207,2021-11-07 06:23:09,29.82999992370605,22.2549991607666,947.8792724609376,0,1741,540,2021,1907,1038,0,21.15132713317871,19.867900848388672,21.26605224609375,21.28899574279785,138.95372009277344,158.0406951904297,158.55343627929688,158.6420135498047,158.67979431152344,0.5698827505111694,0.0160130113363266,0.0320260226726532,-0.1120910719037056,256,512,63744,67.94707489013672,61.97332763671875,73.53277587890625,280.5947265625,0.870849609375,3942,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266189892,E3-CB-F6-CA-1D-C5,17.497529999999998,78.52164166666667,3.9000000953674316,381.86715461792,60.38863999061584,46.26866155719758,0.3818671546179199,1.1124384608812508,0.0,68.0,5.837766288757324,14.594415721893311,5.076318511962892,12.690796279907227,0,2021-11-07 06:23:09
342060,342060,1636266220214,2021-11-07 06:23:40,29.790000915527344,22.451000213623047,947.836669921875,0,1372,542,2016,1914,1032,0,18.830493927001953,17.783809661865234,18.850543975830078,18.85456657409668,124.6183853149414,141.5763702392578,141.92820739746094,141.9857635498047,142.01661682128906,0.5770267248153687,-0.0800650492310524,0.0480390302836895,0.0,64256,768,0,69.93490600585939,63.40301513671875,75.64929962158203,295.62548828125,0.44140625,3929,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266220877,E3-CB-F6-CA-1D-C5,17.498913333333334,78.522035,4.300000190734863,383.6775932691955,60.61458880615236,46.28344864921571,0.3836775932691955,1.0736039045813035,0.0,67.3,5.19721632385254,12.993040809631347,4.519318542480469,11.298296356201172,0,2021-11-07 06:23:40
342061,342061,1636266251703,2021-11-07 06:24:11,29.75,22.64699935913086,947.67529296875,0,862,543,2020,1917,1036,0,19.588674545288086,18.520748138427734,19.591646194458008,19.59222984313965,129.83457946777344,147.4677734375,147.8109588623047,147.8662109375,147.89767456054688,0.5580261945724487,-0.1281040906906128,0.0320260226726532,0.1441171020269394,63488,512,2304,64.69355010986328,61.31084823608398,70.23090362548828,440.797119140625,0.902099609375,3928,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266252091,E3-CB-F6-CA-1D-C5,17.4989,78.52392833333333,4.5,384.6873609361267,60.712537593078615,46.29823671531678,0.3846873609361267,1.0872244437692695,0.0,67.4,5.406474174499512,13.516185436248778,4.701281890869142,11.753204727172852,0,2021-11-07 06:24:11
342062,342062,1636266282707,2021-11-07 06:24:42,29.729999542236328,22.59600067138672,947.4349975585938,0,1461,543,2022,1907,1037,0,19.294944763183594,18.179262161254886,19.352441787719727,19.36395072937012,127.28176879882812,144.6736297607422,145.0812530517578,145.1498260498047,145.1826934814453,0.5635335445404053,0.0320260226726532,-0.096078060567379,0.0640520453453064,512,64000,1024,70.37223815917969,61.72792053222656,78.75586700439453,321.943359375,0.5693359375,3931,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266283093,E3-CB-F6-CA-1D-C5,17.498358333333332,78.526075,4.0,384.6468629429626,60.39190280532837,46.30919180679322,0.3846468629429626,1.0791841715811803,0.0,67.2,5.325404754638672,13.313511886596679,4.6307867431640615,11.576966857910154,0,2021-11-07 06:24:42
342063,342063,1636266313389,2021-11-07 06:25:13,29.68000030517578,22.582000732421875,946.9661254882812,0,1309,545,2024,1910,1039,0,17.84249496459961,16.833358764648438,17.876352310180664,17.883134841918945,117.91486358642578,133.98939514160156,134.34170532226562,134.40010070800778,134.42982482910156,0.5707083940505981,-0.096078060567379,0.0320260226726532,0.0640520453453064,64000,512,1024,68.98089599609375,63.73617172241211,73.65805053710938,460.8447265625,0.318115234375,3935,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266314082,E3-CB-F6-CA-1D-C5,17.497946666666667,78.52807333333334,4.400000095367432,386.2574439334106,60.487541609191894,46.33386603393555,0.3862574439334106,1.0528863235477046,0.0,67.3,4.924528610229492,12.31132152557373,4.282198791503906,10.705496978759763,0,2021-11-07 06:25:13
342064,342064,1636266344398,2021-11-07 06:25:44,29.63999938964844,22.66699981689453,947.080078125,0,1268,548,2033,1950,1038,0,17.554677963256836,16.505809783935547,17.635936737060547,17.65219497680664,115.48057556152344,131.3160400390625,131.72378540039062,131.79368591308594,131.82456970214844,0.5725138187408447,0.0,-0.0640520453453064,-0.0480390302836895,0,64512,64768,69.13240051269531,63.62428283691406,76.68170928955078,165.318603515625,0.310302734375,3924,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266345079,E3-CB-F6-CA-1D-C5,17.497754999999998,78.53025166666666,4.0,388.7604952609252,61.768291595458976,46.351307001495364,0.3887604952609253,1.0568041204008891,0.0,68.3,4.845091117858887,12.112727794647215,4.213122711181641,10.532806777954102,0,2021-11-07 06:25:44
342065,342065,1636266375808,2021-11-07 06:26:15,29.60000038146973,22.49099922180176,947.4708251953124,0,1550,545,2023,1907,1038,0,17.885387420654297,16.87332534790039,17.919742584228516,17.926633834838867,118.193603515625,134.30693054199222,134.66064453125,134.71928405761722,134.74909973144528,0.5657411813735962,-0.0640520453453064,-0.0320260226726532,0.0640520453453064,64512,65024,1024,69.84869384765625,63.1121826171875,79.3084716796875,191.786865234375,0.493896484375,3927,81,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266376269,E3-CB-F6-CA-1D-C5,17.496445,78.53248333333333,4.0,386.2054477479553,60.390222793197644,46.374984932899466,0.3862054477479553,1.051735344855433,0.0,67.2,4.936366928100586,12.340917320251465,4.292492980957031,10.731232452392575,0,2021-11-07 06:26:15
342066,342066,1636266406440,2021-11-07 06:26:46,29.57999992370605,22.55200004577637,947.5913696289062,0,1231,544,2024,1946,1035,0,17.202386856079098,17.068731307983402,17.347549438476562,17.377805709838867,119.30350494384766,135.73992919921878,136.21298217773438,136.29570007324222,136.32905578613278,0.6100468635559082,-0.0320260226726532,-0.0320260226726532,0.0320260226726532,65024,65024,512,68.50464630126953,64.76134490966797,74.55062103271484,419.873046875,0.509521484375,3938,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266408553,E3-CB-F6-CA-1D-C5,17.494478333333333,78.53396500000002,5.300000190734863,385.47330903945925,61.63879760017395,46.38326323604585,0.3854733090394593,1.0481947878619449,0.0,68.2,4.747858772277831,11.869646930694575,4.128572845458984,10.321432113647461,0,2021-11-07 06:26:46
342067,342067,1636266437517,2021-11-07 06:27:17,29.56999969482422,22.427000045776367,948.078125,0,1472,544,2019,1917,1035,0,17.36198616027832,16.19635009765625,17.552127838134766,17.59016227722168,112.32585144042969,128.70208740234378,129.24530029296878,129.34291076660156,129.37718200683594,0.5960896015167236,-0.192156121134758,0.0160130113363266,-0.192156121134758,62464,256,62464,67.16184997558594,63.34891891479492,71.393310546875,327.789794921875,0.532958984375,3924,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266438027,E3-CB-F6-CA-1D-C5,17.49236,78.53443,3.2000000476837163,385.3561981441498,60.709405599212644,46.391118847465506,0.3853561981441498,1.043958919863754,0.0,67.4,4.791908180236816,11.979770450592039,4.166876678466797,10.417191696166991,0,2021-11-07 06:27:17
342068,342068,1636266468153,2021-11-07 06:27:48,29.54999923706055,22.58699989318848,947.8242797851562,0,1312,544,2021,1900,1039,0,17.6754150390625,16.50773811340332,17.85272789001465,17.888200759887695,115.21443176269531,131.19917297363278,131.73146057128906,131.82661437988278,131.8609619140625,0.5899899005889893,0.0320260226726532,0.1281040906906128,-0.1761431097984314,512,2048,62720,71.04961395263672,64.84294891357422,72.8348617553711,234.477294921875,0.6083984375,3928,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266468872,E3-CB-F6-CA-1D-C5,17.49065166666667,78.53540333333333,3.700000047683716,385.52110300498964,60.1670495956421,46.39703107395172,0.3855211030049897,1.0453492256064132,0.0,67.0,4.87841455078125,12.196036376953124,4.242099609375,10.6052490234375,0,2021-11-07 06:27:48
342069,342069,1636266530397,2021-11-07 06:28:50,29.51000022888184,22.87100028991699,947.6749267578124,0,1099,545,2028,1925,1044,0,17.667926788330078,16.423383712768555,17.911367416381836,17.960071563720703,114.43054962158205,130.43649291992188,131.05294799804688,131.16523742675778,131.20181274414062,0.6073381900787354,0.0320260226726532,-0.0160130113363266,-0.0160130113363266,512,65280,65280,64.75495147705078,59.31949234008789,72.87360382080078,403.302001953125,0.78125,3934,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266531132,E3-CB-F6-CA-1D-C5,17.490231666666666,78.53844000000002,4.900000095367432,386.61653725753786,60.969948804092404,46.4097149816513,0.38661653725753786,1.0508550369022245,0.0,67.7,4.876347793579102,12.190869483947752,4.240302429199219,10.600756072998047,0,2021-11-07 06:28:50
342070,342070,1636266561835,2021-11-07 06:29:21,29.51000022888184,22.84600067138672,947.6920776367188,0,1024,545,2029,1939,1047,0,17.176021575927734,15.989251136779785,17.392892837524414,17.436271667480472,111.4643325805664,127.01626586914062,127.59033966064452,127.69437408447266,127.72926330566406,0.617920994758606,0.0,-0.1761431097984314,0.3042472004890442,0,62720,4864,68.36771392822266,62.98015975952149,77.54280853271484,493.609619140625,0.478271484375,3933,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266562122,E3-CB-F6-CA-1D-C5,17.489258333333332,78.53987333333333,3.5999999046325684,386.5922006288909,61.41767880821229,46.41031247253418,0.386592200628891,1.044967280900812,0.0,68.0,4.7405819549560535,11.851454887390135,4.122245178222657,10.305612945556641,0,2021-11-07 06:29:21
342071,342071,1636266592853,2021-11-07 06:29:52,29.53000068664551,22.746999740600586,947.5919189453124,0,1114,546,2028,1939,1038,0,15.972660064697266,14.956711769104006,16.099323272705078,16.12465476989746,104.48817443847656,118.91883850097656,119.3570327758789,119.43431091308594,119.46420288085938,0.5894362926483154,0.0640520453453064,0.0160130113363266,0.0160130113363266,1024,256,256,64.46684265136719,59.035133361816406,72.1214599609375,382.931640625,0.734375,3925,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266593254,E3-CB-F6-CA-1D-C5,17.489251666666668,78.54016833333334,3.0999999046325684,387.2873469934082,61.4166936000824,46.40294237194061,0.3872873469934082,1.0215880332589904,0.0,68.0,4.408454177856445,11.021135444641112,3.8334384155273433,9.583596038818357,0,2021-11-07 06:29:52
342072,342072,1636266623723,2021-11-07 06:30:23,29.540000915527344,22.86000061035156,947.4874877929688,0,1217,548,2038,1953,1047,0,15.668575286865234,14.65652084350586,15.806031227111815,15.833539962768555,102.35215759277344,116.51367950439452,116.9604034423828,117.03962707519531,117.06940460205078,0.5926408767700195,-0.0480390302836895,-0.0160130113363266,0.0160130113363266,64768,65280,256,66.91262054443361,59.09090042114258,74.67359161376953,390.685791015625,0.37890625,3928,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266623940,E3-CB-F6-CA-1D-C5,17.488768333333333,78.54115666666667,3.700000047683716,388.99411697540285,61.865956010437024,46.39537353973389,0.3889941169754028,1.0188866992071264,0.0,68.4,4.324526779174803,10.811316947937009,3.760458068847656,9.40114517211914,0,2021-11-07 06:30:23
342073,342073,1636266654450,2021-11-07 06:30:54,29.54999923706055,22.809999465942386,947.7039794921876,0,1379,549,2044,1946,1047,0,15.42642593383789,14.403745651245115,15.584238052368164,15.615800857543945,100.52079010009766,114.47293853759766,114.94140625,115.02523803710938,115.05531311035156,0.5983078479766846,0.0,0.0,0.0,0,0,0,67.514404296875,62.33003616333008,71.69739532470703,243.97314453125,0.41796875,3928,80,30,30,30,30,30,30,30,30,120,30,30,1,1,1636266655353,E3-CB-F6-CA-1D-C5,17.48786833333333,78.54258166666666,4.300000190734863,389.74153862907417,61.64145799102784,46.3917013841629,0.3897415386290742,1.0123848417475982,0.0,68.2,4.257693557739258,10.644233894348144,3.702342224121094,9.255855560302734,0,2021-11-07 06:30:54
