,Date Time, Monitor ID, Location ID, NO2(ppm),Unnamed: 0,data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp
370,2021-08-19 17:31:00,1,1,0.009000000000000001,8474.5,35.425,40.45,936.426,56.885,54.459,62.175,506.0,2281.5,1916.5,1140.0,0.04,-0.024,0.072,640.0,65152.0,1152.0,0.0,0.0,38.999,44.372,44.526,44.553,44.564,5.58,5.95,5.991,5.999,0.563,65.0,-1294.0,0.0,99.5,4154.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.297,-84.5,-48.0,4.0,17.46,78.334,1.2,1629374486542.0
371,2021-08-19 17:32:00,1,1,0.017,8476.5,35.435,40.438,936.436,58.26,55.283,62.515,512.5,2329.5,1939.0,1153.5,0.0,-0.024,0.024,0.0,65152.0,33152.0,0.0,0.0,43.779,49.855,50.059,50.095,50.109,6.273,6.718,6.787,6.801,0.557,58.0,-1158.0,0.0,100.0,4171.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.886,-85.5,-48.0,4.0,17.46,78.334,1.25,1629374548531.5
372,2021-08-19 17:33:00,1,1,0.022000000000000002,8478.5,35.445,40.434,936.435,57.596,55.12,60.716,512.0,2333.5,1938.0,1154.5,0.024,0.008,0.064,384.0,128.0,1024.0,0.0,0.0,42.509,48.374,48.549,48.58,48.592,6.084,6.493,6.542,6.552,0.555,64.0,-1281.5,0.0,100.0,4167.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.26,-85.5,-48.0,4.0,17.46,78.334,1.0,1629374610657.5
373,2021-08-19 17:34:00,1,1,0.021,8480.5,35.46,40.441,936.431,58.958,55.043,65.258,509.5,2308.5,1929.5,1146.5,0.008,0.0,-0.024,32896.0,0.0,32384.0,0.0,0.0,40.043,45.585,45.761,45.793,45.804,5.734,6.132,6.186,6.197,0.557,58.5,-1165.0,0.0,100.0,4161.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.196,-84.5,-48.0,4.0,17.46,78.334,1.4,1629374672765.5
374,2021-08-19 17:35:00,1,1,0.019,8482.5,35.475,40.412,936.498,56.959,54.808,59.627,513.0,2355.0,1943.0,1158.0,0.008,-0.008,0.056,32896.0,32640.0,33664.0,0.0,0.0,42.599,48.534,48.748,48.787,48.8,6.109,6.557,6.636,6.651,0.556,61.0,-1219.5,0.0,100.0,4171.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.854,-85.5,-48.0,4.0,17.46,78.334,1.55,1629374734770.0
375,2021-08-19 17:36:00,1,1,0.022000000000000002,8484.5,35.485,40.462,936.481,57.123,54.917,60.364,518.0,2372.5,1947.5,1165.0,-0.008,0.008,0.032,32640.0,128.0,33280.0,0.0,0.0,42.033,47.913,48.14,48.181,48.195,6.033,6.49,6.58,6.598,0.549,62.0,-1232.0,0.0,100.0,4164.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,25.753,-86.0,-48.0,4.0,17.46,78.334,1.8,1629374796493.0
377,2021-08-19 17:38:00,1,1,0.02,8486.0,35.51,40.427,936.498,60.381,56.669,66.201,517.0,2375.0,1951.0,1155.0,-0.016,-0.016,-0.064,65280.0,65280.0,64512.0,0.0,0.0,36.834,42.016,42.235,42.275,42.288,5.293,5.713,5.807,5.826,0.573,56.0,-1111.0,0.0,100.0,4176.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.036,-86.0,-48.0,4.0,17.46,78.334,2.5,1629374936209.0
378,2021-08-19 17:39:00,1,1,0.017,8487.5,35.53,40.459,936.514,62.998,56.012,68.655,519.0,2387.0,1953.0,1166.5,0.024,0.008,-0.056,384.0,128.0,64640.0,0.0,0.0,41.925,47.892,48.188,48.243,48.259,6.039,6.563,6.705,6.734,0.578,57.0,-1138.5,0.0,100.0,4170.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,24.871,-86.0,-48.0,4.0,17.46,78.334,2.4,1629374983010.0
379,2021-08-19 17:40:00,1,1,0.017,8489.0,35.54,40.454,936.479,58.774,55.09,63.211,518.0,2403.0,1960.0,1173.0,0.0,0.016,-0.032,0.0,256.0,65024.0,0.0,0.0,40.82,46.557,46.796,46.839,46.853,5.865,6.326,6.427,6.448,0.547,66.0,-1317.0,0.0,100.0,4171.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.769,-86.0,-48.0,4.0,17.46,78.334,1.3,1629375029228.0
380,2021-08-19 17:41:00,1,1,0.017,8490.5,35.555,40.363,936.539,56.954,54.018,61.694,514.0,2321.0,1940.0,1153.0,-0.024,0.0,0.008,32384.0,32768.0,128.0,0.0,0.0,34.475,39.269,39.435,39.465,39.476,4.942,5.298,5.357,5.368,0.545,60.0,-1199.5,0.0,100.0,4171.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.197,-84.5,-48.0,4.0,17.46,78.334,1.6,1629375075540.5
381,2021-08-19 17:42:00,1,1,0.006,8492.5,35.56,40.413,936.547,56.897,54.276,60.624,522.0,2389.0,1956.5,1176.0,0.0,0.024,0.008,0.0,384.0,32896.0,0.0,0.0,39.318,44.741,44.901,44.929,44.941,5.627,6.004,6.048,6.057,0.55,67.0,-1339.0,0.0,100.0,4164.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.069,-86.0,-48.0,4.0,17.46,78.334,1.55,1629375137743.0
382,2021-08-19 17:43:00,1,1,0.013999999999999999,8494.5,35.57,40.463,936.566,56.236,54.141,58.002,521.0,2392.5,1955.5,1166.5,-0.016,0.016,0.024,32512.0,256.0,384.0,0.0,0.0,40.927,46.633,46.841,46.878,46.891,5.87,6.303,6.38,6.395,0.554,63.5,-1266.0,0.0,100.0,4170.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.901,-86.0,-48.0,4.0,17.46,78.334,1.3,1629375199754.0
383,2021-08-19 17:44:00,1,1,0.011000000000000001,8496.5,35.585,40.36,936.592,57.123,54.768,59.401,517.0,2335.0,1950.5,1158.5,0.032,0.0,0.064,33280.0,32768.0,1024.0,0.0,0.0,35.68,41.923,42.197,42.248,42.262,5.289,5.76,5.896,5.924,0.602,52.5,-1052.5,0.0,100.0,4165.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.509,-85.5,-48.0,4.0,17.46,78.334,1.4,1629375261958.0
384,2021-08-19 17:45:00,1,1,0.015,8498.5,35.59,40.226,936.598,57.629,55.573,60.572,517.0,2335.0,1949.0,1154.0,-0.016,-0.016,-0.024,32512.0,65280.0,32384.0,0.0,0.0,37.777,43.124,43.37,43.416,43.429,5.435,5.887,6.0,6.022,0.564,62.0,-1242.0,0.0,100.0,4184.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.88,-85.0,-48.0,4.0,17.46,78.334,1.0,1629375323678.5
385,2021-08-19 17:46:00,1,1,0.022000000000000002,8500.5,35.61,40.227,936.614,57.686,54.573,61.141,517.5,2369.5,1952.5,1156.5,0.032,-0.008,0.032,512.0,32640.0,512.0,0.0,0.0,39.845,45.451,45.687,45.731,45.744,5.726,6.18,6.282,6.302,0.558,63.0,-1248.5,0.0,100.0,4180.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,26.751,-85.5,-48.0,4.0,17.46,78.334,1.3,1629375385687.0
386,2021-08-19 17:47:00,1,1,0.026000000000000002,8502.5,35.62,40.259,936.654,56.66,54.759,59.018,520.0,2371.0,1954.5,1166.0,0.008,-0.016,-0.064,128.0,65280.0,31744.0,0.0,0.0,37.517,42.716,42.885,42.915,42.926,5.374,5.75,5.804,5.815,0.554,67.5,-1343.5,0.0,100.0,4181.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.205,-85.5,-48.0,4.0,17.46,78.334,1.1,1629375447797.5
387,2021-08-19 17:48:00,1,1,0.026000000000000002,8504.5,35.63,40.087,936.661,56.778,54.138,61.28,512.5,2310.5,1938.0,1145.5,0.016,-0.008,-0.016,33024.0,32640.0,32512.0,0.0,0.0,38.202,43.486,43.651,43.68,43.691,5.47,5.846,5.896,5.906,0.558,61.0,-1218.0,0.0,100.0,4187.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.372,-84.5,-48.0,4.0,17.46,78.334,1.0,1629375509810.5
388,2021-08-19 17:49:00,1,1,0.022000000000000002,8506.5,35.63,40.106,936.672,55.749,53.646,58.046,518.0,2328.5,1950.5,1151.0,-0.032,-0.008,0.008,65024.0,32640.0,32896.0,0.0,0.0,38.397,43.651,43.779,43.801,43.811,5.486,5.827,5.849,5.853,0.534,61.0,-1218.0,0.0,100.0,4188.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.265,-84.0,-48.0,4.0,17.46,78.334,1.0,1629375571913.5
389,2021-08-19 17:50:00,1,1,0.02,8508.5,35.63,40.094,936.659,56.73,54.027,63.201,517.5,2351.5,1954.0,1159.0,0.024,-0.024,0.08,384.0,65152.0,1280.0,0.0,0.0,37.8,43.059,43.243,43.276,43.288,5.419,5.811,5.877,5.89,0.555,61.5,-1219.5,0.0,100.0,4178.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,30.023,-83.5,-48.0,4.0,17.46,78.334,1.05,1629375633728.0
390,2021-08-19 17:51:00,1,1,0.019,8510.5,35.635,40.076,936.731,55.966,53.873,57.953,517.5,2344.5,1954.0,1157.0,0.016,-0.008,-0.12,256.0,32640.0,63616.0,0.0,0.0,40.151,45.776,45.998,46.039,46.052,5.764,6.207,6.297,6.315,0.552,66.0,-1317.5,0.0,100.0,4175.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,30.828,-85.0,-48.0,4.0,17.46,78.334,1.05,1629375695835.0
391,2021-08-19 17:52:00,1,1,0.018000000000000002,8512.5,35.635,40.063,936.706,55.891,53.327,59.268,518.0,2344.0,1947.0,1156.0,0.0,-0.024,0.016,32768.0,65152.0,33024.0,0.0,0.0,41.246,47.018,47.242,47.283,47.296,5.92,6.371,6.46,6.478,0.571,63.0,-1261.5,0.0,100.0,4184.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,30.184,-84.0,-48.0,4.0,17.46,78.334,1.0,1629375757742.5
392,2021-08-19 17:53:00,1,1,0.018000000000000002,8514.5,35.63,39.965,936.725,58.035,55.16,63.662,514.0,2326.0,1942.5,1151.5,-0.04,0.008,-0.032,64896.0,32896.0,32256.0,0.0,0.0,40.062,45.627,45.817,45.851,45.863,5.741,6.152,6.217,6.23,0.569,61.5,-1219.5,0.0,100.0,4183.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.317,-84.0,-48.0,4.0,17.46,78.334,0.9,1629375820056.5
393,2021-08-19 17:54:00,1,1,0.013999999999999999,8516.5,35.605,39.976,936.745,56.561,55.143,58.522,515.0,2340.5,1946.0,1151.5,0.016,0.0,0.008,33024.0,0.0,32896.0,0.0,0.0,43.136,49.123,49.325,49.361,49.373,6.181,6.62,6.688,6.701,0.586,65.0,-1296.0,0.0,100.0,4185.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.905,-85.0,-48.0,4.0,17.46,78.334,0.95,1629375881965.0
394,2021-08-19 17:55:00,1,1,0.013999999999999999,8518.5,35.57,39.887,936.739,61.622,55.104,72.314,512.0,2260.0,1927.0,1135.5,0.0,0.0,-0.064,32768.0,0.0,64512.0,0.0,0.0,36.91,42.025,42.191,42.22,42.231,5.287,5.657,5.71,5.721,0.559,62.5,-1242.0,0.0,100.0,4186.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,29.126,-84.5,-48.0,4.0,17.46,78.334,0.95,1629375943778.5
395,2021-08-19 17:56:00,1,1,0.012,8520.0,35.55,39.915,936.734,56.832,55.238,58.461,516.0,2321.0,1944.0,1154.0,-0.032,0.016,0.032,65024.0,256.0,512.0,0.0,0.0,42.178,48.051,48.261,48.299,48.312,6.048,6.489,6.565,6.581,0.55,71.0,-1411.0,0.0,100.0,4190.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.363,-85.0,-48.0,4.0,17.46,78.334,1.1,1629375990381.0
396,2021-08-19 17:57:00,1,1,0.011000000000000001,8521.5,35.52,39.951,936.767,57.558,55.343,60.888,512.0,2294.5,1934.0,1142.0,0.056,-0.016,-0.032,896.0,32512.0,65024.0,0.0,0.0,42.343,48.281,48.52,48.564,48.578,6.081,6.552,6.65,6.67,0.559,58.5,-1167.0,0.0,100.0,4194.5,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,27.397,-85.0,-48.0,4.0,17.46,78.334,1.0,1629376036794.0
397,2021-08-19 17:58:00,1,1,0.013000000000000001,8523.5,35.48,40.044,936.763,57.576,54.364,64.067,514.0,2303.0,1937.0,1146.0,-0.016,0.008,-0.08,32512.0,32896.0,64256.0,0.0,0.0,38.312,43.695,43.917,43.958,43.971,5.504,5.936,6.03,6.049,0.561,62.5,-1250.5,0.0,100.0,4192.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,28.513,-85.5,-48.0,4.0,17.46,78.334,1.0,1629376099094.0
