,Date Time, Monitor ID, Location ID, CO(ppm),data.temp_c,data.hum_prcnt,data.press_hpa,data.eq_db,data.onesmin_db,data.onesmax_db,data.co_ppm,data.no2_ppb,data.co_mv,data.no2_mv,data.x_g,data.y_g,data.z_g,data.x_raw,data.y_raw,data.z_raw,data.lux_lx,data.uv_mwpm2,data.nc0p5_npcm3,data.nc1p0_npcm3,data.nc2p5_npcm3,data.nc4p0_npcm3,data.nc10p0_npcm3,data.mc1p0_ugpm3,data.mc2p5_ugpm3,data.mc4p0_ugpm3,data.mc10p0_ugpm3,data.typ_pm_um,data.ozone_ppm,data.ozone_volt_mv,data.tvoc_ppb,data.batt_prcnt,data.batt_volt,data.bme280_int,data.speco3_int,data.mic_int,data.mic4514_int,data.mic4514pre_int,data.sgpc3_int,data.sps30_int,data.sps30pre_int,data.lis3dh_int,data.si1133_int,data.batt_int,data.leds_on,data.code_version,data.gps_avg_snr,data.cell_strength_dbm,data.wifi_strength_dbm,data.wifi_strength_asl,data.location.lat,data.location.lon,data.location.acc,data.timestamp,Unnamed: 0,Unnamed: 0.1,timestamp,temp_c,hum_prcnt,press_hpa,ozone_ppm,ozone_volt_mv,co_ppm,co_mv,no2_ppb,no2_mv,tvoc_ppb,mc2p5_ugpm3,mc1p0_ugpm3,mc4p0_ugpm3,mc10p0_ugpm3,nc0p5_npcm3,nc1p0_npcm3,nc2p5_npcm3,nc4p0_npcm3,nc10p0_npcm3,typ_pm_um,x_g,y_g,z_g,x_raw,y_raw,z_raw,eq_db,onesmin_db,onesmax_db,lux_lx,uv_mwpm2,batt_volt,batt_prcnt,si1133_int,lis3dh_int,sgpc3_int,batt_int,speco3_int,sps30_int,sps30pre_int,mic4514_int,mic4514pre_int,mic_int,bme280_int,leds_on,code_version,receivedTimestamp,lat,lon,acc,co-ug,no2-ug,o3-ug,co-mg,bc-proxy,ldsa-proxy,newaqi,dosage-male-walking-low,dosage-male-walking-high,dosage-female-walking-low,dosage-female-walking-high,accbin
146,2021-09-16 20:20:00,1,1,1.14,32.68,36.476,939.06,53.185,52.559,53.857,629.0,3378.0,2264.0,1437.0,0.016,-0.032,-0.064,256.0,65024.0,64512.0,55.296,0.164,7.731,8.799,8.82,8.824,8.826,1.105,1.169,1.169,1.169,0.55,0.0,-5.0,0.0,91.0,4049.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.996,1631803853797.0,232814.0,232814.0,1631803853797.0,32.68,36.476,939.06,0.0,-5.0,629.0,2264.0,3378.0,1437.0,0.0,1.169,1.105,1.169,1.169,7.731,8.799,8.82,8.824,8.826,0.55,0.016,-0.032,-0.064,256.0,65024.0,64512.0,53.185,52.559,53.857,55.296,0.164,4049.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631803856827.0,17.445,78.35,14.996,71.47,107.626,44.541,0.071,0.602,0.0,87.4,0.323,0.806,0.28,0.701,1.0
150,2021-09-16 20:24:00,1,1,1.06,32.71,36.513,939.192,53.563,52.817,55.435,628.0,3367.0,2261.0,1437.0,-0.016,0.016,-0.096,65280.0,256.0,64000.0,55.577,0.279,7.486,8.52,8.541,8.544,8.546,1.07,1.132,1.132,1.132,0.55,0.0,53.0,0.0,91.0,4047.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.002,1631804042027.0,232815.0,232815.0,1631804042027.0,32.71,36.513,939.192,0.0,53.0,628.0,2261.0,3367.0,1437.0,0.0,1.132,1.07,1.132,1.132,7.486,8.52,8.541,8.544,8.546,0.55,-0.016,0.016,-0.096,65280.0,256.0,64000.0,53.563,52.817,55.435,55.577,0.279,4047.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804045591.0,17.445,78.35,15.002,71.495,107.275,44.526,0.071,0.596,0.0,87.3,0.312,0.781,0.272,0.679,1.0
153,2021-09-16 20:27:00,1,1,1.07,32.71,36.441,939.316,53.318,52.633,55.613,625.0,3335.0,2256.0,1437.0,-0.016,0.0,-0.128,65280.0,0.0,63488.0,55.754,0.233,9.895,11.27,11.303,11.309,11.312,1.416,1.503,1.508,1.508,0.563,0.0,48.0,0.0,91.0,4048.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.184,1631804232625.0,232817.0,232817.0,1631804232625.0,32.71,36.441,939.316,0.0,48.0,625.0,2256.0,3335.0,1437.0,0.0,1.503,1.416,1.508,1.508,9.895,11.27,11.303,11.309,11.312,0.563,-0.016,0.0,-0.128,65280.0,0.0,63488.0,53.318,52.633,55.613,55.754,0.233,4048.0,91.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804235595.0,17.445,78.35,15.184,72.004,106.25,44.528,0.072,0.649,0.0,87.0,0.415,1.037,0.361,0.902,1.0
156,2021-09-16 20:30:00,1,1,1.04,32.73,36.443,939.334,52.315,51.776,53.125,625.0,3357.0,2252.0,1434.0,-0.048,-0.016,0.032,64768.0,65280.0,512.0,56.022,0.233,9.747,11.098,11.127,11.132,11.135,1.394,1.477,1.479,1.48,0.562,0.0,27.0,0.0,90.0,4050.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.11,1631804424019.0,232818.0,232818.0,1631804424019.0,32.73,36.443,939.334,0.0,27.0,625.0,2252.0,3357.0,1434.0,0.0,1.477,1.394,1.479,1.48,9.747,11.098,11.127,11.132,11.135,0.562,-0.048,-0.016,0.032,64768.0,65280.0,512.0,52.315,51.776,53.125,56.022,0.233,4050.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804426996.0,17.445,78.35,15.11,71.911,106.954,44.518,0.072,0.647,0.0,87.3,0.408,1.019,0.354,0.886,1.0
160,2021-09-16 20:34:00,1,1,0.95,32.74,36.516,939.34,53.57,53.093,54.16,627.0,3342.0,2251.0,1437.0,-0.016,0.0,0.08,65280.0,0.0,1280.0,55.754,0.463,6.038,6.875,6.894,6.897,6.899,0.864,0.915,0.916,0.917,0.559,0.0,10.0,0.0,90.0,4048.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.628,1631804652968.0,232819.0,232819.0,1631804652968.0,32.74,36.516,939.34,0.0,10.0,627.0,2251.0,3342.0,1437.0,0.0,0.915,0.864,0.916,0.917,6.038,6.875,6.894,6.897,6.899,0.559,-0.016,0.0,0.08,65280.0,0.0,1280.0,53.57,53.093,54.16,55.754,0.463,4048.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804666370.0,17.445,78.35,15.628,71.523,106.475,44.511,0.072,0.555,0.0,87.1,0.253,0.631,0.22,0.549,1.0
161,2021-09-16 20:35:00,1,1,0.94,32.75,36.566,939.407,53.225,52.54,54.129,626.0,3335.0,2250.0,1439.0,-0.048,0.016,0.016,64768.0,256.0,256.0,55.41,0.213,7.93,9.025,9.047,9.051,9.053,1.134,1.199,1.199,1.199,0.552,2.0,-43.0,0.0,90.0,4048.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.095,1631804753150.0,232820.0,232820.0,1631804753150.0,32.75,36.566,939.407,2.0,-43.0,626.0,2250.0,3335.0,1439.0,0.0,1.199,1.134,1.199,1.199,7.93,9.025,9.047,9.051,9.053,0.552,-0.048,0.016,0.016,64768.0,256.0,256.0,53.225,52.54,54.129,55.41,0.213,4048.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804756134.0,17.445,78.35,15.095,71.639,106.251,47.976,0.072,0.604,13.753,87.0,0.331,0.827,0.288,0.719,1.0
164,2021-09-16 20:38:00,1,1,0.89,32.75,36.626,939.342,53.157,51.754,55.13,623.0,3339.0,2244.0,1436.0,-0.016,-0.032,0.064,65280.0,65024.0,1024.0,55.699,0.257,6.765,7.7,7.719,7.722,7.724,0.967,1.023,1.023,1.023,0.554,0.0,69.0,0.0,90.0,4041.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,15.684,1631804886506.0,232821.0,232821.0,1631804886506.0,32.75,36.626,939.342,0.0,69.0,623.0,2244.0,3339.0,1436.0,0.0,1.023,0.967,1.023,1.023,6.765,7.7,7.719,7.722,7.724,0.554,-0.016,-0.032,0.064,65280.0,65024.0,1024.0,53.157,51.754,55.13,55.699,0.257,4041.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631804889485.0,17.445,78.35,15.684,72.137,106.38,44.504,0.072,0.575,0.0,87.1,0.282,0.706,0.245,0.614,1.0
166,2021-09-16 20:40:00,1,1,0.89,32.77,36.628,939.352,52.955,52.376,53.773,622.0,3332.0,2248.0,1434.0,-0.048,0.0,0.0,64768.0,0.0,0.0,55.41,0.055,8.197,9.33,9.352,9.356,9.359,1.172,1.239,1.239,1.239,0.551,0.0,147.0,0.0,90.0,4037.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.345,1631805025048.0,232822.0,232822.0,1631805025048.0,32.77,36.628,939.352,0.0,147.0,622.0,2248.0,3332.0,1434.0,0.0,1.239,1.172,1.239,1.239,8.197,9.33,9.352,9.356,9.359,0.551,-0.048,0.0,0.0,64768.0,0.0,0.0,52.955,52.376,53.773,55.41,0.055,4037.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805028010.0,17.445,78.35,14.345,72.211,106.156,44.494,0.072,0.611,0.0,87.0,0.342,0.855,0.297,0.744,1.0
170,2021-09-16 20:44:00,1,1,0.78,32.77,36.567,939.373,52.849,52.196,53.69,622.0,3328.0,2245.0,1431.0,0.048,0.0,0.016,768.0,0.0,256.0,55.452,0.055,10.29,11.715,11.746,11.752,11.755,1.472,1.559,1.561,1.562,0.559,0.0,37.0,0.0,90.0,4032.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.538,1631805248639.0,232823.0,232823.0,1631805248639.0,32.77,36.567,939.373,0.0,37.0,622.0,2245.0,3328.0,1431.0,0.0,1.559,1.472,1.561,1.562,10.29,11.715,11.746,11.752,11.755,0.559,0.048,0.0,0.016,768.0,0.0,256.0,52.849,52.196,53.69,55.452,0.055,4032.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805252631.0,17.445,78.35,14.538,72.217,106.028,44.495,0.072,0.656,0.0,86.9,0.43,1.076,0.374,0.935,1.0
174,2021-09-16 20:48:00,1,1,0.77,32.78,36.544,939.407,53.265,52.335,54.987,619.0,3321.0,2232.0,1432.0,-0.016,0.0,-0.08,65280.0,0.0,64256.0,54.799,0.126,8.249,9.395,9.422,9.427,9.429,1.181,1.253,1.256,1.256,0.563,2.0,-36.0,0.0,90.0,4019.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.062,1631805493501.0,232824.0,232824.0,1631805493501.0,32.78,36.544,939.407,2.0,-36.0,619.0,2232.0,3321.0,1432.0,0.0,1.253,1.181,1.256,1.256,8.249,9.395,9.422,9.427,9.429,0.563,-0.016,0.0,-0.08,65280.0,0.0,64256.0,53.265,52.335,54.987,54.799,0.126,4019.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805496483.0,17.445,78.35,14.062,72.675,105.803,47.962,0.073,0.612,13.856,86.9,0.346,0.864,0.301,0.752,1.0
176,2021-09-16 20:50:00,1,1,0.72,32.79,36.533,939.409,52.707,52.194,53.232,618.0,3310.0,2233.0,1427.0,0.016,0.0,-0.08,256.0,0.0,64256.0,55.671,0.218,6.484,7.386,7.408,7.412,7.415,0.928,0.986,0.989,0.99,0.562,0.0,65.0,0.0,90.0,4024.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.225,1631805652678.0,232825.0,232825.0,1631805652678.0,32.79,36.533,939.409,0.0,65.0,618.0,2233.0,3310.0,1427.0,0.0,0.986,0.928,0.989,0.99,6.484,7.386,7.408,7.412,7.415,0.562,0.016,0.0,-0.08,256.0,0.0,64256.0,52.707,52.194,53.232,55.671,0.218,4024.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805659574.0,17.445,78.35,14.225,72.798,105.451,44.486,0.073,0.567,0.0,86.8,0.272,0.68,0.237,0.591,1.0
179,2021-09-16 20:53:00,1,1,0.74,32.8,36.581,939.417,52.36,52.03,52.82,618.0,3300.0,2227.0,1431.0,0.064,0.016,0.144,1024.0,256.0,2304.0,55.546,0.125,7.268,8.274,8.296,8.3,8.302,1.04,1.101,1.102,1.103,0.553,0.0,17.0,0.0,90.0,4030.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.806,1631805805344.0,232826.0,232826.0,1631805805344.0,32.8,36.581,939.417,0.0,17.0,618.0,2227.0,3300.0,1431.0,0.0,1.101,1.04,1.102,1.103,7.268,8.274,8.296,8.3,8.302,0.553,0.064,0.016,0.144,1024.0,256.0,2304.0,52.36,52.03,52.82,55.546,0.125,4030.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805808573.0,17.445,78.35,14.806,72.747,105.132,44.48,0.073,0.586,0.0,86.7,0.304,0.76,0.264,0.661,1.0
181,2021-09-16 20:55:00,1,1,0.73,32.81,36.607,939.456,52.421,52.143,52.709,618.0,3303.0,2232.0,1423.0,0.032,-0.032,0.048,512.0,65024.0,768.0,55.108,0.039,5.722,6.513,6.529,6.532,6.533,0.818,0.865,0.866,0.866,0.552,0.0,191.0,0.0,90.0,4042.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-49.0,4.0,17.445,78.35,14.623,1631805937516.0,232827.0,232827.0,1631805937516.0,32.81,36.607,939.456,0.0,191.0,618.0,2232.0,3303.0,1423.0,0.0,0.865,0.818,0.866,0.866,5.722,6.513,6.529,6.532,6.533,0.552,0.032,-0.032,0.048,512.0,65024.0,768.0,52.421,52.143,52.709,55.108,0.039,4042.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631805949263.0,17.445,78.35,14.623,72.698,105.228,44.475,0.073,0.543,0.0,86.7,0.239,0.597,0.208,0.519,1.0
185,2021-09-16 20:59:00,1,1,0.71,32.81,36.668,939.56,52.665,52.107,53.588,616.0,3307.0,2222.0,1426.0,0.0,0.016,0.08,0.0,256.0,1280.0,55.23,0.194,6.07,6.908,6.925,6.928,6.93,0.868,0.918,0.918,0.918,0.538,0.0,113.0,0.0,90.0,4038.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.939,1631806144417.0,232830.0,232830.0,1631806144417.0,32.81,36.668,939.56,0.0,113.0,616.0,2222.0,3307.0,1426.0,0.0,0.918,0.868,0.918,0.918,6.07,6.908,6.925,6.928,6.93,0.538,0.0,0.016,0.08,0.0,256.0,1280.0,52.665,52.107,53.588,55.23,0.194,4038.0,90.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631806147387.0,17.445,78.35,14.939,73.028,105.357,44.474,0.073,0.554,0.0,86.8,0.253,0.633,0.22,0.551,1.0
188,2021-09-16 21:02:00,1,1,0.7,32.82,36.704,939.6,52.246,51.93,52.475,614.0,3310.0,2220.0,1427.0,0.016,0.016,-0.08,256.0,256.0,64256.0,29.786,0.302,8.154,9.281,9.304,9.308,9.311,1.166,1.233,1.233,1.234,0.556,0.0,43.0,0.0,89.0,4029.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.611,1631806339774.0,232831.0,232831.0,1631806339774.0,32.82,36.704,939.6,0.0,43.0,614.0,2220.0,3310.0,1427.0,0.0,1.233,1.166,1.233,1.234,8.154,9.281,9.304,9.308,9.311,0.556,0.016,0.016,-0.08,256.0,256.0,64256.0,52.246,51.93,52.475,29.786,0.302,4029.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631806342744.0,17.445,78.35,14.611,73.313,105.453,44.468,0.073,0.608,0.0,86.8,0.34,0.851,0.296,0.74,1.0
191,2021-09-16 21:05:00,1,1,0.62,32.82,36.777,939.628,52.351,51.94,52.751,615.0,3289.0,2221.0,1427.0,0.0,0.0,0.08,0.0,0.0,1280.0,29.443,0.062,7.865,8.958,8.984,8.989,8.991,1.126,1.195,1.198,1.199,0.579,0.0,11.0,0.0,89.0,4034.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.52,1631806553434.0,232832.0,232832.0,1631806553434.0,32.82,36.777,939.628,0.0,11.0,615.0,2221.0,3289.0,1427.0,0.0,1.195,1.126,1.198,1.199,7.865,8.958,8.984,8.989,8.991,0.579,0.0,0.0,0.08,0.0,0.0,1280.0,52.351,51.94,52.751,29.443,0.062,4034.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631806557568.0,17.445,78.35,14.52,73.139,104.782,44.466,0.073,0.6,0.0,86.6,0.33,0.824,0.287,0.717,1.0
194,2021-09-16 21:08:00,1,1,0.61,32.84,36.803,939.651,52.521,52.117,52.863,612.0,3296.0,2218.0,1423.0,0.0,-0.016,0.064,0.0,65280.0,1024.0,29.724,0.202,7.241,8.252,8.278,8.283,8.286,1.037,1.104,1.109,1.11,0.583,0.0,-3.0,0.0,89.0,4021.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.763,1631806737093.0,232833.0,232833.0,1631806737093.0,32.84,36.803,939.651,0.0,-3.0,612.0,2218.0,3296.0,1423.0,0.0,1.104,1.037,1.109,1.11,7.241,8.252,8.278,8.283,8.286,0.583,0.0,-0.016,0.064,0.0,65280.0,1024.0,52.521,52.117,52.863,29.724,0.202,4021.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631806742819.0,17.445,78.35,14.763,73.546,105.006,44.456,0.074,0.586,0.0,86.6,0.305,0.762,0.265,0.662,1.0
198,2021-09-16 21:12:00,1,1,0.6,32.85,36.865,939.661,52.443,52.025,52.841,612.0,3300.0,2214.0,1426.0,-0.032,0.016,0.0,65024.0,256.0,0.0,29.693,0.257,7.856,8.952,8.981,8.986,8.989,1.125,1.197,1.202,1.204,0.573,0.0,162.0,0.0,89.0,4030.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.643,1631806963077.0,232834.0,232834.0,1631806963077.0,32.85,36.865,939.661,0.0,162.0,612.0,2214.0,3300.0,1426.0,0.0,1.197,1.125,1.202,1.204,7.856,8.952,8.981,8.986,8.989,0.573,-0.032,0.016,0.0,65024.0,256.0,0.0,52.443,52.025,52.841,29.693,0.257,4030.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631806966056.0,17.445,78.35,14.643,73.494,105.135,44.449,0.073,0.602,0.0,86.7,0.33,0.826,0.287,0.718,1.0
202,2021-09-16 21:16:00,1,1,0.48,32.88,36.928,939.773,52.762,52.226,53.385,606.0,3285.0,2205.0,1425.0,0.016,-0.016,0.032,256.0,65280.0,512.0,49.21,0.109,7.362,8.381,8.402,8.406,8.408,1.053,1.114,1.115,1.115,0.557,0.0,61.0,0.0,89.0,4026.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.183,1631807186076.0,232835.0,232835.0,1631807186076.0,32.88,36.928,939.773,0.0,61.0,606.0,2205.0,3285.0,1425.0,0.0,1.114,1.053,1.115,1.115,7.362,8.381,8.402,8.406,8.408,0.557,0.016,-0.016,0.032,256.0,65280.0,512.0,52.762,52.226,53.385,49.21,0.109,4026.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807196812.0,17.445,78.35,14.183,74.355,104.656,44.433,0.074,0.588,0.0,86.5,0.308,0.769,0.267,0.669,1.0
203,2021-09-16 21:17:00,1,1,0.47,32.88,36.928,939.75,53.266,52.416,55.626,607.0,3282.0,2200.0,1417.0,-0.032,0.016,-0.016,65024.0,256.0,65280.0,49.085,0.023,8.028,9.137,9.159,9.163,9.165,1.148,1.214,1.214,1.214,0.541,2.0,-45.0,0.0,89.0,4025.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.737,1631807253252.0,232837.0,232837.0,1631807253252.0,32.88,36.928,939.75,2.0,-45.0,607.0,2200.0,3282.0,1417.0,0.0,1.214,1.148,1.214,1.214,8.028,9.137,9.159,9.163,9.165,0.541,-0.032,0.016,-0.016,65024.0,256.0,65280.0,53.266,52.416,55.626,49.085,0.023,4025.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807255866.0,17.445,78.35,14.737,74.187,104.56,47.904,0.074,0.603,13.73,86.5,0.335,0.837,0.291,0.728,1.0
205,2021-09-16 21:19:00,1,1,0.46,32.9,36.906,939.74,53.243,52.513,54.1,603.0,3282.0,2194.0,1419.0,0.032,0.016,0.0,512.0,256.0,0.0,48.714,0.125,10.204,11.614,11.642,11.647,11.65,1.459,1.543,1.543,1.543,0.54,0.0,10.0,0.0,89.0,4027.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.252,1631807365522.0,232838.0,232838.0,1631807365522.0,32.9,36.906,939.74,0.0,10.0,603.0,2194.0,3282.0,1419.0,0.0,1.543,1.459,1.543,1.543,10.204,11.614,11.642,11.647,11.65,0.54,0.032,0.016,0.0,512.0,256.0,0.0,53.243,52.513,54.1,48.714,0.125,4027.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807368717.0,17.445,78.35,14.252,74.767,104.56,44.424,0.075,0.651,0.0,86.5,0.426,1.064,0.37,0.926,1.0
207,2021-09-16 21:21:00,1,1,0.41,32.92,36.907,939.736,53.374,52.623,54.37,605.0,3285.0,2190.0,1416.0,0.032,0.0,-0.032,512.0,0.0,65024.0,48.745,0.418,11.823,13.457,13.489,13.495,13.498,1.69,1.787,1.787,1.787,0.547,4.0,-89.0,0.0,89.0,4021.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,13.976,1631807467696.0,232839.0,232839.0,1631807467696.0,32.92,36.907,939.736,4.0,-89.0,605.0,2190.0,3285.0,1416.0,0.0,1.787,1.69,1.787,1.787,11.823,13.457,13.489,13.495,13.498,0.547,0.032,0.0,-0.032,512.0,0.0,65024.0,53.374,52.623,54.37,48.745,0.418,4021.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807470674.0,17.445,78.35,13.976,74.339,104.656,51.356,0.074,0.682,14.515,86.5,0.493,1.233,0.429,1.072,1.0
208,2021-09-16 21:22:00,1,1,0.38,32.91,36.894,939.769,53.192,52.558,53.721,606.0,3250.0,2199.0,1421.0,0.0,0.016,0.064,0.0,0.0,1024.0,48.339,0.226,10.222,11.635,11.663,11.668,11.671,1.461,1.545,1.545,1.545,0.543,3.0,-66.0,0.0,89.0,4014.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.528,1631807568272.0,232840.0,232840.0,1631807568272.0,32.91,36.894,939.769,3.0,-66.0,606.0,2199.0,3250.0,1421.0,0.0,1.545,1.461,1.545,1.545,10.222,11.635,11.663,11.668,11.671,0.543,0.0,0.016,0.064,0.0,0.0,1024.0,53.192,52.558,53.721,48.339,0.226,4014.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807571250.0,17.445,78.35,14.528,74.219,103.536,49.626,0.074,0.649,14.188,86.2,0.427,1.066,0.371,0.927,1.0
210,2021-09-16 21:24:00,1,1,0.4,32.93,36.859,939.801,52.794,52.312,53.344,605.0,3278.0,2197.0,1418.0,-0.032,0.016,-0.016,65024.0,256.0,65280.0,48.495,0.426,9.138,10.401,10.426,10.43,10.433,1.306,1.381,1.381,1.381,0.542,2.0,-42.0,0.0,89.0,4019.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,,-45.0,4.0,17.445,78.35,14.115,1631807669218.0,232842.0,232842.0,1631807669218.0,32.93,36.859,939.801,2.0,-42.0,605.0,2197.0,3278.0,1418.0,0.0,1.381,1.306,1.381,1.381,9.138,10.401,10.426,10.43,10.433,0.542,-0.032,0.016,-0.016,65024.0,256.0,65280.0,52.794,52.312,53.344,48.495,0.426,4019.0,89.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,120.0,30.0,30.0,1.0,1.0,1631807675989.0,17.445,78.35,14.115,74.297,104.431,47.882,0.074,0.629,14.075,86.4,0.381,0.953,0.332,0.829,1.0
