created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2021-10-29 02:11:30 +0530,1506578,83.4,41.9,39.35,29.49,,,,74255622
2021-10-29 02:12:00 +0530,1506579,70.0,41.3,39.32,29.49,,,,75498758
2021-10-29 02:12:30 +0530,1506580,69.5,40.7,39.32,29.49,,,,76417286
2021-10-29 02:13:00 +0530,1506581,101.3,43.2,39.39,29.49,,,,77269254
2021-10-29 02:13:30 +0530,1506582,107.9,43.1,39.39,29.49,,,,78187782
2021-10-29 02:14:00 +0530,1506583,103.8,44.3,39.46,29.48,,,,79038726
2021-10-29 02:14:30 +0530,1506584,89.9,42.1,39.46,29.47,,,,79890694
2021-10-29 02:15:00 +0530,1506585,105.3,43.7,39.53,29.47,,,,80871686
2021-10-29 02:15:30 +0530,1506586,87.7,41.4,39.53,29.48,,,,81923334
2021-10-29 02:16:00 +0530,1506587,71.2,41.1,39.53,29.48,,,,82971910
2021-10-29 02:16:30 +0530,1506588,80.1,42.6,39.5,29.48,,,,67372294
2021-10-29 02:17:00 +0530,1506589,121.3,47.7,39.53,29.48,,,,68551942
2021-10-29 02:17:30 +0530,1506590,130.3,47.8,39.6,29.48,,,,69665030
2021-10-29 02:18:00 +0530,1506591,114.7,45.5,39.6,29.48,,,,70648070
2021-10-29 02:18:30 +0530,1506592,90.9,46.7,39.63,29.47,,,,71827718
2021-10-29 02:19:00 +0530,1506593,72.1,43.3,39.56,29.46,,,,73072902
2021-10-29 02:19:30 +0530,1506594,67.8,39.3,39.39,29.47,,,,74187014
2021-10-29 02:20:00 +0530,1506595,62.7,40.4,39.36,29.47,,,,75235590
2021-10-29 02:20:30 +0530,1506596,66.6,41.1,39.43,29.46,,,,76153094
2021-10-29 02:21:00 +0530,1506597,90.8,44.6,39.53,29.46,,,,77005062
2021-10-29 02:21:30 +0530,1506598,88.2,42.0,39.63,29.47,,,,77729030
2021-10-29 02:22:00 +0530,1506599,64.5,40.3,39.56,29.45,,,,78513414
2021-10-29 02:22:30 +0530,1506600,66.7,41.1,39.67,29.46,,,,79496454
2021-10-29 02:23:00 +0530,1506601,72.1,42.0,39.6,29.46,,,,80481542
2021-10-29 02:23:30 +0530,1506602,95.2,44.3,39.43,29.46,,,,81724678
2021-10-29 02:24:00 +0530,1506603,95.5,44.0,39.43,29.46,,,,82838790
2021-10-29 02:24:30 +0530,1506604,70.5,41.4,39.43,29.46,,,,67241222
2021-10-29 02:25:00 +0530,1506605,67.0,40.2,39.43,29.46,,,,68422918
2021-10-29 02:25:30 +0530,1506606,68.2,41.8,39.6,29.46,,,,69533958
2021-10-29 02:26:00 +0530,1506607,123.1,44.9,39.56,29.45,,,,70713606
2021-10-29 02:26:30 +0530,1506608,230.9,59.7,39.46,29.45,,,,71961862
2021-10-29 02:27:00 +0530,1506609,168.3,53.7,39.43,29.44,,,,73007366
2021-10-29 02:27:30 +0530,1506610,132.4,48.4,39.53,29.44,,,,73990406
2021-10-29 02:28:00 +0530,1506611,103.2,44.1,39.53,29.44,,,,74909958
2021-10-29 02:28:30 +0530,1506612,95.6,44.2,39.56,29.44,,,,75759878
2021-10-29 02:29:00 +0530,1506613,111.4,44.6,39.6,29.43,,,,76613894
2021-10-29 02:29:30 +0530,1506614,92.1,45.4,39.63,29.43,,,,77596934
2021-10-29 02:30:00 +0530,1506615,90.8,44.3,39.7,29.43,,,,78580998
2021-10-29 02:30:30 +0530,1506616,88.0,46.4,39.56,29.42,,,,79760646
2021-10-29 02:31:00 +0530,1506617,77.8,45.4,39.67,29.42,,,,80874758
2021-10-29 02:31:30 +0530,1506618,76.9,43.4,39.6,29.41,,,,82119942
2021-10-29 02:32:00 +0530,1506619,111.1,45.2,39.56,29.42,,,,83168518
2021-10-29 02:32:30 +0530,1506620,113.1,43.7,39.56,29.41,,,,67503366
2021-10-29 02:33:00 +0530,1506621,90.8,42.8,39.46,29.41,,,,68685062
2021-10-29 02:33:30 +0530,1506622,90.4,42.6,39.46,29.41,,,,69864710
2021-10-29 02:34:00 +0530,1506623,113.2,45.4,39.5,29.42,,,,71044358
2021-10-29 02:34:30 +0530,1506624,80.9,42.4,39.5,29.42,,,,72156422
2021-10-29 02:35:00 +0530,1506625,109.1,44.3,39.56,29.43,,,,73272582
2021-10-29 02:35:30 +0530,1506626,99.5,44.2,39.6,29.43,,,,74255622
2021-10-29 02:36:00 +0530,1506627,110.9,44.7,39.67,29.44,,,,75107590
2021-10-29 02:36:30 +0530,1506628,76.1,41.8,39.87,29.45,,,,75959558
2021-10-29 02:37:00 +0530,1506629,72.9,41.3,39.7,29.46,,,,76877062
